weather_id,date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa
5233,2024-05-05T19:00Z,,Spring,19.93260824465532,79,64.33855616102392,42.70369808867285,18186,,955.9252695365728
5234,2024-06-02 09:00,London,Winter,8.058882162010093,139,41.21175486600344,3.3734363469717366,18186,Rain,963.5416007439036
5235,2099-13-40 25:61,,Spring,20.917640780212416,109,86.90454259898209,144.9403625831211,18186,Fog,907.6035338932968
5236,2099-13-40 25:61,London,Autumn,2.8906336187946238,62,8.794305063387592,128.81893868723714,18186,Fog,1082.61775428238
5237,17/07/2024 01AM,London,Autumn,54.25317018889017,58,22.451625835567317,35.61308766494642,18186,Snow,1080.0605405266747
5238,22/10/2024 02AM,,Spring,-25.05855981803031,87,111.86965551280863,158.2289931084144,18186,,921.555569905991
5239,2099-13-40 25:61,,Winter,30.60523311268517,-9,27.975087510720588,59.83910122634508,18186,Clear,1011.3387131100106
5240,2099-13-40 25:61,London,Summer,50.215439834497545,42,35.32716773349943,26.999113866127033,18186,Snow,993.5282588407672
5241,Unknown,London,Summer,42.34962378617281,108,118.94733535872565,84.51253300386963,18186,Rain,1036.682799408399
5242,Unknown,London,Spring,-13.436306866069792,-4,13.99517675358804,18.193969685371215,18186,Rain,1020.6035321076669
5243,2024-03-24T05:00Z,,Autumn,-3.366628591774049,137,65.62107341562614,52.64873125464933,18186,Fog,924.8643602358661
5244,2024-11-05 06:00,London,Summer,34.53431448363942,147,3.459508049584048,74.26667168546923,18186,Rain,1032.0155289923591
5245,2099-13-40 25:61,,Autumn,-22.415649673731103,64,52.02110989768558,170.37283490282996,18186,Snow,1021.7744607912075
5246,Unknown,,Winter,43.06755298493256,84,104.84721039161317,158.50974825864427,18186,Fog,1006.2447275947611
5247,2099-13-40 25:61,London,Summer,34.70162501443113,-8,13.515491957584247,88.55085715012365,18186,Fog,980.4812533146453
5248,2024-10-07 11:00,London,Summer,35.664598431180835,68,133.25019401681402,144.91501155047752,18186,Storm,1090.984198810633
5249,2024-11-20 19:00,London,,-20.978276675916774,6,136.4248564411074,113.729927235801,18186,Rain,1069.8879122622232
5250,2024-04-26T09:00Z,London,,34.59844903346078,101,15.748556268770264,68.16837101561362,18186,Clear,1017.0169949839841
5251,01/11/2024 02PM,,Winter,31.183631269797296,41,148.6098654563665,145.17486869905696,18186,Fog,901.2755650535233
5252,2024-05-01 07:00,London,Winter,44.78302417396655,-4,44.629433009323336,136.6998308932756,18186,Snow,986.4246484339546
5253,2024-11-27T08:00Z,London,Winter,-26.256363936917744,101,12.615250669740908,123.81888843872039,18186,Storm,1040.0679457100198
5254,2099-13-40 25:61,London,,-27.920039837898702,122,0.7600671745893406,123.59110420865011,18186,,923.4588469538985
5255,2099-13-40 25:61,,,3.570638989070467,43,61.27843436457939,136.59639846539534,18186,Fog,981.3099233143485
5256,Unknown,,,-16.609054453576242,50,94.47149785591765,76.90910252850765,18186,,938.3450447905276
5257,2024-12-03 10:00,,Summer,20.25460298131997,98,49.82688748549699,173.81516301354048,18186,Storm,967.6285974297635
5258,2024-08-08 09:00,London,,52.5614011356074,5,125.50760482119341,32.46156909929216,18186,Fog,905.3338408039646
5259,2024-12-03T14:00Z,London,Winter,5.233175730061419,36,107.49094133475751,176.7770926478308,18186,Clear,925.3464764529799
5260,2024-10-29T09:00Z,,Autumn,46.04553395453438,37,52.5242297952049,68.45636860639888,18186,Snow,990.9513700278521
5261,2024-08-19T21:00Z,London,Summer,-29.978321293392018,110,110.1464499912907,25.006323121724506,18186,,1079.637984207156
,2024-09-25T05:00Z,London,Summer,-14.83368208867342,53,141.07316054538748,120.00548053582598,18186,Clear,998.1163243201721
5263,2024-02-18T21:00Z,London,Spring,-27.261881431132295,39,13.964399781452563,75.19733381408105,18186,Fog,990.6154937415769
5264,2024-12-25 08:00,London,Winter,-0.46675375364382177,30,45.915594023642534,163.09994542070385,18186,Rain,1057.5138785942977
5265,Unknown,,Spring,51.73706361268525,11,69.49889086750399,86.15709370575347,18186,Rain,953.5660153871911
5266,2099-13-40 25:61,London,,-21.274308876091105,104,74.6985191632153,133.71250511242195,18186,Rain,919.0137498449712
5267,2099-13-40 25:61,,Spring,24.576879906942033,-6,81.32934673291105,61.65159790096511,18186,Fog,941.9145240673358
5268,2024-06-07 23:00,,Autumn,10.634634520749977,134,45.09403598079728,41.89047500506802,18186,Clear,1058.2601673898564
5269,Unknown,London,Spring,54.462139112923126,90,100.08894689735237,77.60980618976477,18186,Fog,1035.4095850187236
5270,2024-04-11 05:00,,,-18.973277171661554,67,96.76267552947445,121.3615669204867,18186,Snow,918.3066364508072
5271,Unknown,London,Summer,-10.917493454799395,30,86.67322594074209,131.38934784227035,18186,Rain,1033.41863205669
5272,18/04/2024 03PM,,Summer,-27.341222824965605,81,17.064258256631494,115.64133305960367,18186,Snow,1086.310296976875
5273,2099-13-40 25:61,London,Spring,9.054172466823637,11,71.54518366439167,197.61114372482177,18186,Fog,908.9909912002712
5274,2099-13-40 25:61,,Winter,-4.9950390391811155,42,53.43403312340634,138.21803729903306,18186,Snow,1023.2836191835671
5275,2099-13-40 25:61,,Spring,48.291534050128874,82,73.65577047571838,186.30392551938354,18186,Storm,975.8329139565824
5276,02/10/2024 05PM,London,,24.444673187797953,-1,138.2799653272539,23.586638979034902,18186,Fog,1000.2062918027011
5277,11/05/2024 07AM,London,Winter,25.26816641781315,135,72.07970147376125,12.274585962695772,18186,Snow,1005.6357631957376
5278,Unknown,,Summer,17.871962719317217,38,2.097118775926776,62.19894040239073,18186,,1054.2092194934708
5279,2024-10-20 22:00,London,Autumn,-21.733469649371912,60,65.82551071261963,27.317787675284787,18186,,1011.4025039545878
5280,17/11/2024 02AM,London,Autumn,10.051681535281972,147,123.09722700740731,105.17370564565354,18186,Fog,1018.6171256250219
5281,2099-13-40 25:61,London,,59.955467073766485,8,117.00913848272523,103.79625070465575,18186,Fog,966.5823687543619
5282,Unknown,London,Autumn,45.17063617614133,44,77.00851102922715,115.00943328879004,18186,Fog,925.1890595568551
5283,2024-05-25T11:00Z,,Spring,50.41131487504043,10,37.46535192889729,149.04557616621454,18186,Snow,1036.5464666843664
5284,30/01/2024 10AM,London,Summer,44.090372332184955,15,69.76329943718176,194.26594004246397,18186,Fog,900.0964280956903
5285,Unknown,,Spring,-20.72624759121156,17,84.55533291272874,175.6517382878293,18186,,965.7434338980738
5286,2099-13-40 25:61,,,-9.529657134168033,29,149.98071574112006,23.67344791511632,18186,Clear,943.608790884932
5287,27/08/2024 07PM,London,Winter,-29.719051377923133,18,96.6267135254066,67.70273775413145,18186,,977.7066881512255
5288,Unknown,,,-2.684088760969967,9,104.13973950939202,51.16460500960838,18186,,962.2536054127652
5289,25/02/2024 02PM,,Winter,-20.225333788815668,9,73.71812153520779,35.36347155595856,18186,Rain,1040.8434159504518
5290,2099-13-40 25:61,London,Winter,12.551401077142472,63,53.173432617379476,108.9449753311569,18186,Storm,952.0412101172873
5291,2099-13-40 25:61,London,Spring,30.94147397165117,129,121.9429475470809,110.6528804065461,18186,Snow,1012.1500691174925
5292,2099-13-40 25:61,London,Autumn,48.705476553426934,109,74.23984865088542,45.44896557761226,18186,,991.1540860115873
5293,2024-10-27 11:00,,Winter,37.42954485818083,86,149.20351949467877,142.3794500613371,18186,Snow,1060.2115010671046
5294,2024-11-23T17:00Z,,,54.472703620065474,109,68.56808614020662,146.58285983390104,18186,Storm,985.6184975724332
5295,2024-05-18T05:00Z,London,Winter,-25.149153864559008,14,10.200042547136606,4.195998966786663,18186,Clear,1072.7752155863127
5296,Unknown,,Summer,-28.90381481251127,142,102.38672056351241,79.15154074446332,18186,Storm,900.0291535214506
5297,2099-13-40 25:61,London,Winter,29.520430245259142,-7,6.99621763887166,178.0281282403242,18186,,1020.96727104113
5298,2024-10-21T04:00Z,,Summer,-3.958283079997841,-7,37.575239532705496,104.06372164876765,18186,,901.9613987068328
5299,Unknown,London,Autumn,-7.184908550480419,126,53.0607379169855,69.52556028779885,18186,Storm,1042.786864668695
5300,2099-13-40 25:61,,,-0.22016210755851517,132,110.92253784319915,50.73523031902602,18186,Clear,946.9844803656416
5301,Unknown,,Winter,-5.7183547896872255,15,74.13538896114193,48.67090398365646,18186,Snow,975.9962503546259
5302,24/12/2024 01PM,London,Autumn,16.02927656714285,68,4.296889696538492,19.95360677016127,18186,Rain,976.0875028547008
5303,2024-12-09T04:00Z,London,Winter,9.613360250171922,79,92.52747769138833,163.44528381861844,18186,Clear,1069.2844836719783
5304,2099-13-40 25:61,London,,16.11856962389907,60,61.715435613999354,17.331481078834244,18186,Storm,920.4185521785909
5305,22/06/2024 05AM,,Autumn,30.544225035039254,149,138.27517649506606,58.45895317236316,18186,Clear,1033.3793906700525
,Unknown,,,4.841745807403349,65,74.93434667103531,9.13514771327064,18186,Rain,1096.2513658388407
5307,08/12/2024 02AM,London,Summer,-7.3823081572058875,88,106.34627189090085,156.2773139447401,18186,,904.4768858275221
5308,2024-01-16 04:00,,Autumn,-15.041951687212908,116,32.83027384943203,7.856736445358092,18186,Rain,1093.1788397523633
5309,07/11/2024 03AM,,,1.4526707579362963,21,114.14603467974798,61.66022077364168,18186,Fog,903.680945788708
5310,Unknown,London,Winter,36.76258277215548,-2,108.14329657255085,114.65947401733281,18186,Rain,1068.2298916918126
5311,2024-01-25T03:00Z,,Spring,38.10344191003226,67,135.61225628119624,81.91227205868876,18186,Snow,1092.2488839318219
5312,15/11/2024 06PM,,Winter,30.02148480157893,2,5.073246257879882,56.45421344982009,18186,,1098.6054764543833
5313,Unknown,,Winter,-8.937464222381287,113,67.12510464261767,55.03781448550833,18186,Storm,991.8242681941105
5314,26/09/2024 12PM,London,Autumn,22.927762126922794,85,101.87331041094453,159.55806120124987,18186,Clear,1073.3915012500422
5315,Unknown,London,,21.36206954191632,72,14.274585012032254,194.795619017449,18186,Fog,924.467908605921
5316,06/05/2024 03PM,,Autumn,13.583957829875295,147,61.59061007233686,69.60821408975868,18186,Storm,985.0768677228523
5317,2024-06-21T09:00Z,,,19.49810877454778,133,141.3219904599293,7.829102721803305,18186,Fog,961.5949952366053
5318,2099-13-40 25:61,London,Summer,14.261156936130128,129,65.39017363366924,7.313155581821684,18186,Storm,979.0354101214157
5319,29/09/2024 09AM,,Winter,20.891072946669738,7,147.8107175220947,151.84268304214362,18186,Storm,1040.3961704528783
5320,Unknown,London,Spring,34.39553591590159,130,8.525859161972942,110.47396432182539,18186,Storm,917.4960400085511
5321,2024-12-05T18:00Z,,Spring,-20.133462503690424,82,107.67446642113369,156.71853148346608,18186,,1099.6327920657259
5322,Unknown,London,Autumn,37.46631769341214,13,87.15243543724043,139.49940205771497,18186,Fog,1027.013431807384
5323,2099-13-40 25:61,London,Spring,-17.77024648851652,91,75.08095156981882,181.5012698530793,18186,Clear,1074.7035173144525
5324,2024-11-11 12:00,,Winter,-24.003480143066277,129,145.6271102227514,177.1648582093247,18186,Storm,1065.9391130477559
5325,08/10/2024 03AM,London,Winter,57.84717175993208,49,19.447560073669294,157.66547912423547,18186,Fog,1053.1995088077613
5326,06/02/2024 04PM,London,Autumn,56.129259198339724,49,134.399842752137,95.03783200842875,18186,Snow,907.8447062248165
5327,2024-05-11T05:00Z,London,Autumn,-24.560710955349236,89,103.68606167049154,61.62528152077049,18186,,1003.293415316708
5328,10/12/2024 08PM,London,Autumn,9.892809732746592,-10,38.849410994944904,101.40535748892799,18186,Fog,965.6296752429014
5329,2099-13-40 25:61,London,Spring,-13.237955553020274,32,135.250371844844,100.41432146396471,18186,Storm,922.587823164368
5330,2099-13-40 25:61,,Autumn,13.681040742097629,44,64.39423767915198,122.05510977786753,18186,Fog,968.5980412839806
5331,2024-02-18 16:00,London,Spring,44.715951869962865,23,122.13409921096063,37.21951355658082,18186,Fog,1028.9606074616365
5332,2024-05-10T09:00Z,London,,55.55505972686012,23,58.32547755710999,131.12397608899775,18186,,946.1252857244289
5333,Unknown,London,Summer,27.08273881063836,147,127.63962411498615,91.32018484116315,18186,Clear,988.9190858445093
5334,Unknown,,,1.8515100490635348,99,95.49436776675729,124.04096638817184,18186,Clear,980.8988487257301
5335,Unknown,London,Summer,24.299300908013855,73,21.156995037559074,47.92096458390913,18186,Clear,910.4925925612822
5336,Unknown,,Winter,-1.91988245023947,79,97.44947452042913,86.878978775471,18186,,1025.61650587656
5337,2024-11-01T18:00Z,,Autumn,51.884127674885434,68,28.701714405280892,42.040242890504054,18186,Storm,1023.7693804585068
5338,2024-05-28 03:00,,,48.33604167952532,60,61.7883941841244,175.06103135136033,18186,Storm,1093.282901049401
5339,2024-07-31T23:00Z,London,Spring,20.24085752516949,60,25.544337637805057,97.59220900830752,18186,Rain,959.6010433262954
5340,2099-13-40 25:61,,Autumn,-0.7680976157675516,103,3.302417350067788,44.99628311476243,18186,Snow,983.7902057284042
5341,Unknown,London,Winter,-3.594929197531947,18,31.782980917493624,8.241739148309257,18186,Snow,980.7275244698826
5342,22/09/2024 04AM,London,Winter,-26.99238047654465,140,80.45580355861885,135.14773293070837,18186,Clear,1083.9487801971557
5343,31/05/2024 02AM,,Winter,43.42387659227657,132,72.2341451666019,42.928942797951144,18186,,981.7298630778542
5344,Unknown,London,Autumn,10.534489173510714,86,75.22456433040955,197.91643846375567,18186,,988.5528288411917
5345,2024-06-10 11:00,,Autumn,-0.7380364439762026,42,37.153031766990196,106.74007468303432,18186,Storm,950.4689068383493
5346,2024-08-17 01:00,,,12.399931949797853,134,102.77418009212792,57.79539924960642,18186,Clear,900.2336292848096
5347,16/09/2024 10PM,London,,43.68641914091869,53,105.63949302305187,131.53548675852608,18186,,922.0901342750735
5348,2024-01-11T21:00Z,,Summer,-18.784721306323092,50,53.69517383394983,55.04398468761711,18186,,1040.7778302854617
5349,27/07/2024 12AM,London,Autumn,47.189038941764466,97,132.17551327112614,164.0548587819493,18186,Fog,1036.4991186751286
5350,2024-06-16T17:00Z,London,Winter,50.775795159751866,26,96.60348249533217,61.64721018598838,18186,Snow,964.5061145689742
5351,2024-12-11T03:00Z,London,Winter,55.20371235304994,124,106.95589128879476,197.64954647918185,18186,Fog,994.6012455493951
5352,2099-13-40 25:61,London,Autumn,5.773919318036498,-3,41.60098769084091,121.02895708905872,18186,Clear,959.4756786760632
5353,2024-06-22 23:00,,Winter,-10.457363636609532,67,0.09174527333805638,168.88222978853267,18186,Storm,1046.183277711579
5354,2024-05-23 11:00,,Spring,3.627673662002863,57,129.80634181531644,14.563093915684444,18186,,1068.499870021281
5355,2099-13-40 25:61,,Summer,-0.037911339173703595,10,123.36365768697128,69.65988347723764,18186,Rain,1079.821058531095
5356,Unknown,,Winter,-14.146147874742596,83,18.47878320642453,147.49741723322992,18186,Clear,934.7742642842242
5357,13/12/2024 07PM,,Spring,24.654000309133913,64,56.11577024344597,131.01180346811654,18186,,1039.0033483669106
5358,2024-03-16 12:00,,Autumn,12.896174445776602,146,99.20089625828739,38.84862428675155,18186,Clear,1092.600935426118
5359,2024-08-26 12:00,London,Spring,47.91308930916033,142,97.81662858280923,71.24058610194197,18186,Clear,1030.1223408262595
5360,2024-02-28T15:00Z,,Autumn,-27.11013775661476,131,129.05255022128347,52.688681497508185,18186,Snow,970.1948287202218
5361,2024-11-30 16:00,,,27.94811347996137,67,21.04022424531428,122.6740339523686,18186,Rain,1027.1892731601397
5362,2099-13-40 25:61,London,,38.66539906604051,55,64.49096216776782,68.913645891755,18186,Snow,1037.6852104641869
5363,2024-05-25 17:00,London,,38.353791226947635,147,14.583662688963717,61.810848400069965,18186,Clear,979.4094599720789
5364,2099-13-40 25:61,,Summer,49.74665703859726,135,58.43928726579422,41.47559608726834,18186,Storm,920.7981901095721
5365,Unknown,London,Spring,35.61303685465447,43,2.266116838155657,81.80542418292967,18186,,1021.3319735040446
5366,2024-01-23 23:00,London,,53.502905548292674,89,134.74095976651904,39.100518039310714,18186,Rain,1060.4281601033454
5367,2024-06-29T12:00Z,,Winter,-0.060906016119769646,10,79.05659952430216,192.51391747552645,18186,,1099.5152967512117
5368,2024-02-11T13:00Z,,Spring,15.288847507638877,42,127.47033912035305,30.90036229906068,18186,Fog,944.6116613925884
5369,18/06/2024 08PM,London,Autumn,-28.73283030453984,72,8.985705150504565,182.66094299175526,18186,Rain,1040.077794836347
5370,11/09/2024 03AM,London,Autumn,-29.373817142703793,133,34.1187165709381,85.6946196313164,18186,,905.6086400332148
5371,2099-13-40 25:61,London,,-8.388604159363211,145,38.90699928317709,75.57319831234442,18186,Snow,1093.9650559495622
5372,17/06/2024 08PM,,Autumn,-20.927352257482326,-7,58.00372419581821,46.26396018096977,18186,Snow,902.5128923048761
5373,2099-13-40 25:61,London,Summer,-6.580976885782174,44,120.42995585963192,127.15126687350381,18186,,971.7589923277424
5374,2099-13-40 25:61,,Winter,-14.066103492444235,4,57.9836810597239,137.10560300216727,18186,Storm,915.2805545952465
5375,2099-13-40 25:61,,,-27.43319776452166,53,30.69802944694905,93.51419245048349,18186,Fog,1024.1935923216138
5376,2099-13-40 25:61,,Winter,51.837373176544446,101,9.748539050815264,11.141379138684826,18186,Fog,967.8999591216048
5377,2024-12-22 20:00,London,Summer,-29.25991817499976,133,11.923762252903119,183.70203013770998,18186,Storm,1046.588786266092
5378,22/08/2024 12AM,,,36.24739299033769,107,114.00708089414661,196.0658265752762,18186,,997.2756133336104
5379,2099-13-40 25:61,,Winter,-16.30669017724351,9,66.72044865549495,86.208683042367,18186,Rain,983.880683270393
5380,2099-13-40 25:61,,Summer,52.100665979964006,53,108.9271683000023,122.73216148186543,18186,Storm,969.7032698229584
5381,2024-09-21T18:00Z,London,Summer,50.35163456308972,22,102.34306826455463,90.05972524874934,18186,Clear,917.2258334029304
5382,2024-12-28T07:00Z,London,Winter,28.851103173233163,70,20.30436926403867,64.37593017722412,18186,Clear,940.964970535843
